sku,bin_location,type,store,name,description,short_description,price,qty,weight,is_in_stock,manage_stock,use_config_manage_stock,model_size_desc,status,visibility,brand,categories,pack,fabric,made,source,source_sku,tax_class_id,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,media_gallery,auctioninc_product_length,auctioninc_product_width,auctioninc_product_height,auctioninc_calc_method,attribute_set,configurable_attributes,leggingspacksize,leggingspackqty,prod_url,leggingscolor
"WL#1050#Just as picture",,simple,default,"Wholesale Plus Size Womens Semi Harem Pants Japanese Flowers Just as picture","Wholesale Plus Size Womens Semi Harem Pants Japanese Flowers","Wholesale Plus Size Womens Semi Harem Pants Japanese Flowers",8.25,100,0,1,1,1,,1,"""Not Visible Individually""",,plus-size/pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SHMP187,None,1050_wl_shmp187_3.jpg,1050_wl_shmp187_3.jpg,1050_wl_shmp187_3.jpg,"Wholesale Plus Size Womens Semi Harem Pants Japanese Flowers","Wholesale Plus Size Womens Semi Harem Pants Japanese Flowers","Wholesale Plus Size Womens Semi Harem Pants Japanese Flowers",1050_wl_shmp187_3.jpg;1050_wl_shmp187_1_1.jpg;1050_wl_shmp187_2.jpg;,0,0,0,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/semi-harem-pants/wholesale-plus-size-women-s-semi-harem-pants-japanese-flowers.html,"Just as picture"
WL#1050,,configurable,default,"Wholesale Plus Size Womens Semi Harem Pants Japanese Flowers","Wholesale Plus Size Womens Semi Harem Pants Japanese Flowers","Wholesale Plus Size Womens Semi Harem Pants Japanese Flowers",49.5,100,0,1,1,1,,1,"""Catalog, Search""",,plus-size/pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SHMP187,None,1050_wl_shmp187_3.jpg,1050_wl_shmp187_3.jpg,1050_wl_shmp187_3.jpg,"Wholesale Plus Size Womens Semi Harem Pants Japanese Flowers","Wholesale Plus Size Womens Semi Harem Pants Japanese Flowers","Wholesale Plus Size Womens Semi Harem Pants Japanese Flowers",1050_wl_shmp187_3.jpg;1050_wl_shmp187_1_1.jpg;1050_wl_shmp187_2.jpg;,0,0,0,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/semi-harem-pants/wholesale-plus-size-women-s-semi-harem-pants-japanese-flowers.html,
"WL#1051#Just as picture",,simple,default,"Wholesale Womens Plus Size Semi Harem Pants Sketch Of Stars Just as picture","Wholesale Womens Plus Size Semi Harem Pants Sketch Of Stars","Wholesale Womens Plus Size Semi Harem Pants Sketch Of Stars",8.25,100,0,1,1,1,,1,"""Not Visible Individually""",,plus-size/pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SHMP065,None,1051_wl_shmp065_2_1.jpg,1051_wl_shmp065_2_1.jpg,1051_wl_shmp065_2_1.jpg,"Wholesale Womens Plus Size Semi Harem Pants Sketch Of Stars","Wholesale Womens Plus Size Semi Harem Pants Sketch Of Stars","Wholesale Womens Plus Size Semi Harem Pants Sketch Of Stars",1051_wl_shmp065_2_1.jpg;1051_wl_shmp065.jpg;1051_wl_shmp065_4.jpg;,0,0,0,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/semi-harem-pants/wholesale-women-s-plus-size-semi-harem-pants-sketch-of-stars.html,"Just as picture"
WL#1051,,configurable,default,"Wholesale Womens Plus Size Semi Harem Pants Sketch Of Stars","Wholesale Womens Plus Size Semi Harem Pants Sketch Of Stars","Wholesale Womens Plus Size Semi Harem Pants Sketch Of Stars",49.5,100,0,1,1,1,,1,"""Catalog, Search""",,plus-size/pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SHMP065,None,1051_wl_shmp065_2_1.jpg,1051_wl_shmp065_2_1.jpg,1051_wl_shmp065_2_1.jpg,"Wholesale Womens Plus Size Semi Harem Pants Sketch Of Stars","Wholesale Womens Plus Size Semi Harem Pants Sketch Of Stars","Wholesale Womens Plus Size Semi Harem Pants Sketch Of Stars",1051_wl_shmp065_2_1.jpg;1051_wl_shmp065.jpg;1051_wl_shmp065_4.jpg;,0,0,0,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/semi-harem-pants/wholesale-women-s-plus-size-semi-harem-pants-sketch-of-stars.html,
"WL#1053#Just as picture",,simple,default,"Wholesale Womens Plus Size Semi Harem Pants Damask Just as picture","Wholesale Womens Plus Size Semi Harem Pants Damask","Wholesale Womens Plus Size Semi Harem Pants Damask",8.25,100,0,1,1,1,,1,"""Not Visible Individually""",,plus-size/pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SHMP8253,None,1053_wl_shmp8253_black2_d_2.jpg,1053_wl_shmp8253_black2_d_2.jpg,1053_wl_shmp8253_black2_d_2.jpg,"Wholesale Womens Plus Size Semi Harem Pants Damask","Wholesale Womens Plus Size Semi Harem Pants Damask","Wholesale Womens Plus Size Semi Harem Pants Damask",1053_wl_shmp8253_black2_d_2.jpg;1053_wl_shmp8253_black2_d_0.jpg;1053_wl_shmp8253_black2_d_1.jpg;1053_wl_shmp8253_black2_l_0.jpg;,0,0,0,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/semi-harem-pants/wholesale-womens-plus-size-semi-harem-pants-damask.html,"Just as picture"
WL#1053,,configurable,default,"Wholesale Womens Plus Size Semi Harem Pants Damask","Wholesale Womens Plus Size Semi Harem Pants Damask","Wholesale Womens Plus Size Semi Harem Pants Damask",49.5,100,0,1,1,1,,1,"""Catalog, Search""",,plus-size/pants/harem,6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",Imported,sngapparelinc,SHMP8253,None,1053_wl_shmp8253_black2_d_2.jpg,1053_wl_shmp8253_black2_d_2.jpg,1053_wl_shmp8253_black2_d_2.jpg,"Wholesale Womens Plus Size Semi Harem Pants Damask","Wholesale Womens Plus Size Semi Harem Pants Damask","Wholesale Womens Plus Size Semi Harem Pants Damask",1053_wl_shmp8253_black2_d_2.jpg;1053_wl_shmp8253_black2_d_0.jpg;1053_wl_shmp8253_black2_d_1.jpg;1053_wl_shmp8253_black2_l_0.jpg;,0,0,0,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/semi-harem-pants/wholesale-womens-plus-size-semi-harem-pants-damask.html,
"WL#1055#Just as picture",,simple,default,"Wholesale Womens Missy Plus Size Wide Leg Palazzo Pants Just as picture","Wholesale Womens Missy Plus Size Wide Leg Palazzo Pants","Wholesale Womens Missy Plus Size Wide Leg Palazzo Pants",9.75,100,0.3,1,1,1,,1,"""Not Visible Individually""",,plus-size,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XMWL15P208,None,1055_wl_xmwl15p208_1.jpg,1055_wl_xmwl15p208_1.jpg,1055_wl_xmwl15p208_1.jpg,"Wholesale Womens Missy Plus Size Wide Leg Palazzo Pants","Wholesale Womens Missy Plus Size Wide Leg Palazzo Pants","Wholesale Womens Missy Plus Size Wide Leg Palazzo Pants",1055_wl_xmwl15p208_1.jpg;1055_wl_xmwl15p208.jpg;1055_wl_xmwl15p208_2.jpg;,14,10,2,C,Default,leggingscolor,"xl,xxl,xxxl","2,2,2",http://sngapparelinc.com/plus-size-leggings-1392/wide-leg-palazzo/wholesale-womens-missy-plus-size-wide-leg-palazzo-pants.html,"Just as picture"
WL#1055,,configurable,default,"Wholesale Womens Missy Plus Size Wide Leg Palazzo Pants","Wholesale Womens Missy Plus Size Wide Leg Palazzo Pants","Wholesale Womens Missy Plus Size Wide Leg Palazzo Pants",58.5,100,0.3,1,1,1,,1,"""Catalog, Search""",,plus-size,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XMWL15P208,None,1055_wl_xmwl15p208_1.jpg,1055_wl_xmwl15p208_1.jpg,1055_wl_xmwl15p208_1.jpg,"Wholesale Womens Missy Plus Size Wide Leg Palazzo Pants","Wholesale Womens Missy Plus Size Wide Leg Palazzo Pants","Wholesale Womens Missy Plus Size Wide Leg Palazzo Pants",1055_wl_xmwl15p208_1.jpg;1055_wl_xmwl15p208.jpg;1055_wl_xmwl15p208_2.jpg;,14,10,2,C,Default,leggingscolor,"xl,xxl,xxxl","2,2,2",http://sngapparelinc.com/plus-size-leggings-1392/wide-leg-palazzo/wholesale-womens-missy-plus-size-wide-leg-palazzo-pants.html,
"WL#1060#Just as picture",,simple,default,"Wholesale Womens Missy Wide Leg Palazzo Pants Just as picture","Wholesale Womens Missy Wide Leg Palazzo Pants","Wholesale Womens Missy Wide Leg Palazzo Pants",9.75,100,0.3,1,1,1,,1,"""Not Visible Individually""",,plus-size,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XMWL15P201,None,1060_wl_xmwl15p2011.jpg,1060_wl_xmwl15p2011.jpg,1060_wl_xmwl15p2011.jpg,"Wholesale Womens Missy Wide Leg Palazzo Pants","Wholesale Womens Missy Wide Leg Palazzo Pants","Wholesale Womens Missy Wide Leg Palazzo Pants",1060_wl_xmwl15p2011.jpg;1060_wl_xmwl15p2012.jpg;1060_wl_xmwl15p201.jpg;,14,10,2,C,Default,leggingscolor,"xl,xxl,xxxl","2,2,2",http://sngapparelinc.com/plus-size-leggings-1392/wide-leg-palazzo/wholesale-womens-missy-wide-leg-palazzo-pants-2930.html,"Just as picture"
WL#1060,,configurable,default,"Wholesale Womens Missy Wide Leg Palazzo Pants","Wholesale Womens Missy Wide Leg Palazzo Pants","Wholesale Womens Missy Wide Leg Palazzo Pants",58.5,100,0.3,1,1,1,,1,"""Catalog, Search""",,plus-size,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XMWL15P201,None,1060_wl_xmwl15p2011.jpg,1060_wl_xmwl15p2011.jpg,1060_wl_xmwl15p2011.jpg,"Wholesale Womens Missy Wide Leg Palazzo Pants","Wholesale Womens Missy Wide Leg Palazzo Pants","Wholesale Womens Missy Wide Leg Palazzo Pants",1060_wl_xmwl15p2011.jpg;1060_wl_xmwl15p2012.jpg;1060_wl_xmwl15p201.jpg;,14,10,2,C,Default,leggingscolor,"xl,xxl,xxxl","2,2,2",http://sngapparelinc.com/plus-size-leggings-1392/wide-leg-palazzo/wholesale-womens-missy-wide-leg-palazzo-pants-2930.html,
"WL#1061#Just as picture",,simple,default,"Wholesale Womens Plus Size Harem Shorts Just as picture","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",6.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP309,None,1061_wl_xhs15bp309_3_1.jpg,1061_wl_xhs15bp309_3_1.jpg,1061_wl_xhs15bp309_3_1.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1061_wl_xhs15bp309_3_1.jpg;1061_wl_xhs15bp309_4.jpg;1061_wl_xhs15bp309_1_1.jpg;1061_wl_xhs15bp309_2_1.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-shorts.html,"Just as picture"
WL#1061,,configurable,default,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",37.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP309,None,1061_wl_xhs15bp309_3_1.jpg,1061_wl_xhs15bp309_3_1.jpg,1061_wl_xhs15bp309_3_1.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1061_wl_xhs15bp309_3_1.jpg;1061_wl_xhs15bp309_4.jpg;1061_wl_xhs15bp309_1_1.jpg;1061_wl_xhs15bp309_2_1.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-shorts.html,
"WL#1063#Just as picture",,simple,default,"Wholesale Womens Plus Size Harem Shorts Just as picture","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",6.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP317,None,1063_wl_xhs15bp317_reds_d_1.jpg,1063_wl_xhs15bp317_reds_d_1.jpg,1063_wl_xhs15bp317_reds_d_1.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1063_wl_xhs15bp317_reds_d_1.jpg;1063_wl_xhs15bp317_reds_l_0.jpg;1063_wl_xhs15bp317_reds_d_2.jpg;1063_wl_xhs15bp317_reds_d_0.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-harem-shorts-3149.html,"Just as picture"
WL#1063,,configurable,default,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",37.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP317,None,1063_wl_xhs15bp317_reds_d_1.jpg,1063_wl_xhs15bp317_reds_d_1.jpg,1063_wl_xhs15bp317_reds_d_1.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1063_wl_xhs15bp317_reds_d_1.jpg;1063_wl_xhs15bp317_reds_l_0.jpg;1063_wl_xhs15bp317_reds_d_2.jpg;1063_wl_xhs15bp317_reds_d_0.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-harem-shorts-3149.html,
"WL#1064#Just as picture",,simple,default,"Wholesale Womens Harem Shorts Just as picture","Wholesale Womens Harem Shorts","Wholesale Womens Harem Shorts",6.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP326,None,1064_wl_xhs15bp326_3.jpg,1064_wl_xhs15bp326_3.jpg,1064_wl_xhs15bp326_3.jpg,"Wholesale Womens Harem Shorts","Wholesale Womens Harem Shorts","Wholesale Womens Harem Shorts",1064_wl_xhs15bp326_3.jpg;1064_wl_xhs15bp326_1.jpg;1064_wl_xhs15bp326_2.jpg;1064_wl_xhs15bp326.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-harem-shorts.html,"Just as picture"
WL#1064,,configurable,default,"Wholesale Womens Harem Shorts","Wholesale Womens Harem Shorts","Wholesale Womens Harem Shorts",37.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP326,None,1064_wl_xhs15bp326_3.jpg,1064_wl_xhs15bp326_3.jpg,1064_wl_xhs15bp326_3.jpg,"Wholesale Womens Harem Shorts","Wholesale Womens Harem Shorts","Wholesale Womens Harem Shorts",1064_wl_xhs15bp326_3.jpg;1064_wl_xhs15bp326_1.jpg;1064_wl_xhs15bp326_2.jpg;1064_wl_xhs15bp326.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-harem-shorts.html,
"WL#1067#Just as picture",,simple,default,"Wholesale Womens Plus Size Harem Shorts Just as picture","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",6.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP313,None,1067_wl_xhs15bp313_magenta_d_0.jpg,1067_wl_xhs15bp313_magenta_d_0.jpg,1067_wl_xhs15bp313_magenta_d_0.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1067_wl_xhs15bp313_magenta_d_0.jpg;1067_wl_xhs15bp313_magenta_l_0.jpg;1067_wl_xhs15bp313_magenta_d_2.jpg;1067_wl_xhs15bp313_magenta_d_1.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-harem-shorts-3157.html,"Just as picture"
WL#1067,,configurable,default,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",37.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP313,None,1067_wl_xhs15bp313_magenta_d_0.jpg,1067_wl_xhs15bp313_magenta_d_0.jpg,1067_wl_xhs15bp313_magenta_d_0.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1067_wl_xhs15bp313_magenta_d_0.jpg;1067_wl_xhs15bp313_magenta_l_0.jpg;1067_wl_xhs15bp313_magenta_d_2.jpg;1067_wl_xhs15bp313_magenta_d_1.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-harem-shorts-3157.html,
"WL#1068#Just as picture",,simple,default,"Wholesale Womens Plus Size Harem Shorts Just as picture","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",6.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP321,None,1068_wl_xhs15bp321_floral_d_1.jpg,1068_wl_xhs15bp321_floral_d_1.jpg,1068_wl_xhs15bp321_floral_d_1.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1068_wl_xhs15bp321_floral_d_1.jpg;1068_wl_xhs15bp321_floral_d_0.jpg;1068_wl_xhs15bp321_floral_d_2.jpg;1068_wl_xhs15bp321_floral_l_0.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-harem-shorts-3159.html,"Just as picture"
WL#1068,,configurable,default,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",37.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP321,None,1068_wl_xhs15bp321_floral_d_1.jpg,1068_wl_xhs15bp321_floral_d_1.jpg,1068_wl_xhs15bp321_floral_d_1.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1068_wl_xhs15bp321_floral_d_1.jpg;1068_wl_xhs15bp321_floral_d_0.jpg;1068_wl_xhs15bp321_floral_d_2.jpg;1068_wl_xhs15bp321_floral_l_0.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-harem-shorts-3159.html,
"WL#1069#Just as picture",,simple,default,"Wholesale Womens Plus Size Harem Shorts Just as picture","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",6.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP316,None,1069_wl_xhs15bp316_blackpink_d_2.jpg,1069_wl_xhs15bp316_blackpink_d_2.jpg,1069_wl_xhs15bp316_blackpink_d_2.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1069_wl_xhs15bp316_blackpink_d_2.jpg;1069_wl_xhs15bp316_blackpink_d_1.jpg;1069_wl_xhs15bp316_blackpink_l_0.jpg;1069_wl_xhs15bp316_blackpink_d_0.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-harem-shorts-3161.html,"Just as picture"
WL#1069,,configurable,default,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",37.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP316,None,1069_wl_xhs15bp316_blackpink_d_2.jpg,1069_wl_xhs15bp316_blackpink_d_2.jpg,1069_wl_xhs15bp316_blackpink_d_2.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1069_wl_xhs15bp316_blackpink_d_2.jpg;1069_wl_xhs15bp316_blackpink_d_1.jpg;1069_wl_xhs15bp316_blackpink_l_0.jpg;1069_wl_xhs15bp316_blackpink_d_0.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-harem-shorts-3161.html,
"WL#1070#Just as picture",,simple,default,"Wholesale Womens Plus Size Harem Shorts Just as picture","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",6.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP312,None,1070_wl_xhs15bp312_plum_l_0.jpg,1070_wl_xhs15bp312_plum_l_0.jpg,1070_wl_xhs15bp312_plum_l_0.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1070_wl_xhs15bp312_plum_l_0.jpg;1070_wl_xhs15bp312_plum_d_1.jpg;1070_wl_xhs15bp312_plum_d_0.jpg;1070_wl_xhs15bp312_plum_d_2.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-harem-shorts-3145.html,"Just as picture"
WL#1070,,configurable,default,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",37.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP312,None,1070_wl_xhs15bp312_plum_l_0.jpg,1070_wl_xhs15bp312_plum_l_0.jpg,1070_wl_xhs15bp312_plum_l_0.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1070_wl_xhs15bp312_plum_l_0.jpg;1070_wl_xhs15bp312_plum_d_1.jpg;1070_wl_xhs15bp312_plum_d_0.jpg;1070_wl_xhs15bp312_plum_d_2.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-harem-shorts-3145.html,
"WL#1071#Just as picture",,simple,default,"Wholesale Womens Plus Size Harem Shorts Just as picture","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",6.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP306,None,1071_wl_xhs15bp306_multi_d_2.jpg,1071_wl_xhs15bp306_multi_d_2.jpg,1071_wl_xhs15bp306_multi_d_2.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1071_wl_xhs15bp306_multi_d_2.jpg;1071_wl_xhs15bp306_multi_d_0.jpg;1071_wl_xhs15bp306_multi_d_1.jpg;1071_wl_xhs15bp306_multi_l_0.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-harem-shorts-3083.html,"Just as picture"
WL#1071,,configurable,default,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",37.5,100,0.2,1,1,1,,1,"""Catalog, Search""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP306,None,1071_wl_xhs15bp306_multi_d_2.jpg,1071_wl_xhs15bp306_multi_d_2.jpg,1071_wl_xhs15bp306_multi_d_2.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1071_wl_xhs15bp306_multi_d_2.jpg;1071_wl_xhs15bp306_multi_d_0.jpg;1071_wl_xhs15bp306_multi_d_1.jpg;1071_wl_xhs15bp306_multi_l_0.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-harem-shorts-3083.html,
"WL#1072#Just as picture",,simple,default,"Wholesale Womens Plus Size Harem Shorts Just as picture","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",6.25,100,0.2,1,1,1,,1,"""Not Visible Individually""",,plus-size/pants/shorts,6PCS/PREPACK,"92% POLYESTER
8% SPANDEX",Imported,sngapparelinc,XHS15BP301,None,1072_wl_xhs15bp301_1.jpg,1072_wl_xhs15bp301_1.jpg,1072_wl_xhs15bp301_1.jpg,"Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts","Wholesale Womens Plus Size Harem Shorts",1072_wl_xhs15bp301_1.jpg;1072_wl_xhs15bp301_2.jpg;1072_wl_xhs15bp301_3.jpg;1072_wl_xhs15bp301.jpg;,12,10,2,C,Default,leggingscolor,"xl/xxl,xxxl/xxxxl","3,3",http://sngapparelinc.com/plus-size-leggings-1392/shorts/wholesale-womens-plus-size-harem-shorts.html,"Just as picture"
